,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.0,0.0,0.043478260869565216,-0.03260869565217391,-0.03260869565217391,-0.03260869565217391,0.10869565217391304,-0.021739130434782608,-0.09782608695652174,-0.021739130434782608,0.16304347826086957,0.15217391304347827,-0.16304347826086957,0.15217391304347827,0.21739130434782608,0.40217391304347827,-0.18478260869565216,0.41304347826086957,0.22826086956521738,0.5434782608695652,-0.1956521739130435,0.532608695652174,0.16304347826086957,0.4673913043478261,-0.07608695652173914,0.4673913043478261,0.22826086956521738,0.6304347826086957,-0.17391304347826086,0.6413043478260869,0.2826086956521739,0.9891304347826086,-0.17391304347826086,1.0
1,0.0,0.0,0.043478260869565216,-0.03260869565217391,-0.043478260869565216,-0.03260869565217391,0.10869565217391304,-0.021739130434782608,-0.10869565217391304,-0.03260869565217391,0.17391304347826086,0.15217391304347827,-0.16304347826086957,0.15217391304347827,0.22826086956521738,0.45652173913043476,-0.18478260869565216,0.42391304347826086,0.25,0.7282608695652174,-0.20652173913043478,0.5434782608695652,0.17391304347826086,0.43478260869565216,-0.06521739130434782,0.44565217391304346,0.22826086956521738,0.6413043478260869,-0.17391304347826086,0.6413043478260869,0.2826086956521739,1.0,-0.17391304347826086,1.0
2,0.0,0.0,0.043010752688172046,-0.043010752688172046,-0.043010752688172046,-0.043010752688172046,0.0967741935483871,-0.03225806451612903,-0.10752688172043011,-0.03225806451612903,0.16129032258064516,0.12903225806451613,-0.16129032258064516,0.13978494623655913,0.20430107526881722,0.40860215053763443,-0.20430107526881722,0.40860215053763443,0.22580645161290322,0.5806451612903226,-0.21505376344086022,0.5376344086021505,0.15053763440860216,0.43010752688172044,-0.07526881720430108,0.43010752688172044,0.1935483870967742,0.6236559139784946,-0.1827956989247312,0.6236559139784946,0.26881720430107525,1.0,-0.1827956989247312,0.989247311827957
3,0.0,0.0,0.03225806451612903,-0.043010752688172046,-0.043010752688172046,-0.043010752688172046,0.0967741935483871,-0.021505376344086023,-0.10752688172043011,-0.03225806451612903,0.16129032258064516,0.13978494623655913,-0.17204301075268819,0.13978494623655913,0.20430107526881722,0.3978494623655914,-0.20430107526881722,0.40860215053763443,0.20430107526881722,0.5376344086021505,-0.22580645161290322,0.5268817204301075,0.15053763440860216,0.43010752688172044,-0.08602150537634409,0.43010752688172044,0.21505376344086022,0.6344086021505376,-0.1827956989247312,0.6129032258064516,0.26881720430107525,1.0,-0.1827956989247312,0.978494623655914
4,0.0,0.0,0.043010752688172046,-0.043010752688172046,-0.043010752688172046,-0.043010752688172046,0.0967741935483871,-0.03225806451612903,-0.0967741935483871,-0.03225806451612903,0.16129032258064516,0.12903225806451613,-0.16129032258064516,0.13978494623655913,0.20430107526881722,0.40860215053763443,-0.20430107526881722,0.3978494623655914,0.22580645161290322,0.5698924731182796,-0.22580645161290322,0.5268817204301075,0.15053763440860216,0.41935483870967744,-0.08602150537634409,0.41935483870967744,0.20430107526881722,0.6129032258064516,-0.1827956989247312,0.6236559139784946,0.26881720430107525,1.0,-0.1827956989247312,0.989247311827957
5,0.0,0.0,0.043010752688172046,-0.043010752688172046,-0.043010752688172046,-0.043010752688172046,0.0967741935483871,-0.021505376344086023,-0.10752688172043011,-0.021505376344086023,0.16129032258064516,0.15053763440860216,-0.17204301075268819,0.15053763440860216,0.20430107526881722,0.45161290322580644,-0.20430107526881722,0.41935483870967744,0.23655913978494625,0.6989247311827957,-0.22580645161290322,0.5376344086021505,0.15053763440860216,0.43010752688172044,-0.08602150537634409,0.43010752688172044,0.21505376344086022,0.6236559139784946,-0.1827956989247312,0.6236559139784946,0.26881720430107525,1.0,-0.1827956989247312,1.0
6,0.0,0.0,0.043010752688172046,-0.03225806451612903,-0.043010752688172046,-0.043010752688172046,0.0967741935483871,-0.021505376344086023,-0.10752688172043011,-0.021505376344086023,0.16129032258064516,0.16129032258064516,-0.17204301075268819,0.15053763440860216,0.1935483870967742,0.43010752688172044,-0.20430107526881722,0.40860215053763443,0.22580645161290322,0.6021505376344086,-0.22580645161290322,0.5268817204301075,0.13978494623655913,0.44086021505376344,-0.08602150537634409,0.44086021505376344,0.21505376344086022,0.6236559139784946,-0.1827956989247312,0.6236559139784946,0.26881720430107525,1.0,-0.17204301075268819,1.0
7,0.0,0.0,0.043010752688172046,-0.03225806451612903,-0.043010752688172046,-0.043010752688172046,0.0967741935483871,-0.010752688172043012,-0.10752688172043011,-0.021505376344086023,0.16129032258064516,0.17204301075268819,-0.17204301075268819,0.15053763440860216,0.21505376344086022,0.5268817204301075,-0.20430107526881722,0.41935483870967744,0.23655913978494625,0.8817204301075269,-0.22580645161290322,0.5376344086021505,0.15053763440860216,0.44086021505376344,-0.0967741935483871,0.44086021505376344,0.21505376344086022,0.6236559139784946,-0.1827956989247312,0.6129032258064516,0.26881720430107525,1.0,-0.17204301075268819,1.0
8,0.0,0.0,0.043010752688172046,-0.03225806451612903,-0.043010752688172046,-0.043010752688172046,0.0967741935483871,-0.021505376344086023,-0.10752688172043011,-0.03225806451612903,0.16129032258064516,0.13978494623655913,-0.17204301075268819,0.13978494623655913,0.1935483870967742,0.40860215053763443,-0.1935483870967742,0.40860215053763443,0.21505376344086022,0.5591397849462365,-0.22580645161290322,0.5268817204301075,0.15053763440860216,0.41935483870967744,-0.08602150537634409,0.43010752688172044,0.21505376344086022,0.6236559139784946,-0.1827956989247312,0.6236559139784946,0.26881720430107525,1.0,-0.17204301075268819,1.0
9,0.0,0.0,0.043010752688172046,-0.03225806451612903,-0.043010752688172046,-0.043010752688172046,0.10752688172043011,-0.021505376344086023,-0.10752688172043011,-0.03225806451612903,0.16129032258064516,0.15053763440860216,-0.16129032258064516,0.13978494623655913,0.20430107526881722,0.44086021505376344,-0.1935483870967742,0.41935483870967744,0.22580645161290322,0.6344086021505376,-0.21505376344086022,0.5376344086021505,0.15053763440860216,0.43010752688172044,-0.08602150537634409,0.43010752688172044,0.21505376344086022,0.6344086021505376,-0.1827956989247312,0.6236559139784946,0.26881720430107525,1.0,-0.1827956989247312,1.0
10,0.0,0.0,0.043010752688172046,-0.03225806451612903,-0.043010752688172046,-0.043010752688172046,0.10752688172043011,-0.021505376344086023,-0.10752688172043011,-0.03225806451612903,0.16129032258064516,0.15053763440860216,-0.16129032258064516,0.13978494623655913,0.20430107526881722,0.43010752688172044,-0.1935483870967742,0.40860215053763443,0.22580645161290322,0.6236559139784946,-0.21505376344086022,0.5376344086021505,0.15053763440860216,0.43010752688172044,-0.08602150537634409,0.43010752688172044,0.21505376344086022,0.6344086021505376,-0.1827956989247312,0.6236559139784946,0.26881720430107525,1.0,-0.1827956989247312,1.0
11,0.0,0.0,0.042105263157894736,-0.031578947368421054,-0.031578947368421054,-0.031578947368421054,0.10526315789473684,-0.021052631578947368,-0.09473684210526316,-0.021052631578947368,0.15789473684210525,0.14736842105263157,-0.15789473684210525,0.14736842105263157,0.2,0.42105263157894735,-0.18947368421052632,0.42105263157894735,0.22105263157894736,0.5684210526315789,-0.2,0.5368421052631579,0.14736842105263157,0.4421052631578947,-0.07368421052631578,0.4421052631578947,0.2,0.6,-0.15789473684210525,0.6105263157894737,0.2631578947368421,1.0,-0.16842105263157894,0.9894736842105263
12,0.0,0.0,0.041666666666666664,-0.041666666666666664,-0.03125,-0.03125,0.09375,-0.020833333333333332,-0.09375,-0.020833333333333332,0.15625,0.14583333333333334,-0.15625,0.13541666666666666,0.1875,0.3958333333333333,-0.1875,0.3854166666666667,0.20833333333333334,0.53125,-0.19791666666666666,0.5416666666666666,0.14583333333333334,0.4375,-0.08333333333333333,0.4375,0.19791666666666666,0.6145833333333334,-0.16666666666666666,0.6145833333333334,0.2604166666666667,1.0,-0.17708333333333334,0.9895833333333334
13,0.0,0.0,0.041666666666666664,-0.041666666666666664,-0.03125,-0.03125,0.09375,-0.020833333333333332,-0.09375,-0.020833333333333332,0.15625,0.14583333333333334,-0.15625,0.13541666666666666,0.1875,0.3958333333333333,-0.1875,0.3854166666666667,0.20833333333333334,0.53125,-0.19791666666666666,0.5416666666666666,0.14583333333333334,0.4375,-0.08333333333333333,0.4375,0.19791666666666666,0.6145833333333334,-0.16666666666666666,0.6145833333333334,0.2604166666666667,1.0,-0.17708333333333334,0.9895833333333334
14,0.0,0.0,0.041666666666666664,-0.041666666666666664,-0.03125,-0.03125,0.09375,-0.020833333333333332,-0.09375,-0.020833333333333332,0.15625,0.14583333333333334,-0.15625,0.13541666666666666,0.19791666666666666,0.4166666666666667,-0.1875,0.3854166666666667,0.21875,0.5625,-0.19791666666666666,0.5416666666666666,0.14583333333333334,0.4270833333333333,-0.07291666666666667,0.4270833333333333,0.19791666666666666,0.6145833333333334,-0.16666666666666666,0.6041666666666666,0.2604166666666667,1.0,-0.17708333333333334,0.9895833333333334
15,0.0,0.0,0.041666666666666664,-0.041666666666666664,-0.041666666666666664,-0.03125,0.09375,-0.020833333333333332,-0.09375,-0.020833333333333332,0.15625,0.14583333333333334,-0.15625,0.13541666666666666,0.1875,0.4166666666666667,-0.1875,0.3854166666666667,0.21875,0.5520833333333334,-0.19791666666666666,0.5520833333333334,0.15625,0.4270833333333333,-0.07291666666666667,0.4270833333333333,0.20833333333333334,0.6145833333333334,-0.16666666666666666,0.6041666666666666,0.2604166666666667,1.0,-0.17708333333333334,0.9895833333333334
16,0.0,0.0,0.041666666666666664,-0.041666666666666664,-0.041666666666666664,-0.03125,0.09375,-0.020833333333333332,-0.09375,-0.020833333333333332,0.15625,0.14583333333333334,-0.15625,0.13541666666666666,0.1875,0.4166666666666667,-0.1875,0.3854166666666667,0.21875,0.5625,-0.19791666666666666,0.5520833333333334,0.15625,0.4270833333333333,-0.07291666666666667,0.4166666666666667,0.20833333333333334,0.6145833333333334,-0.16666666666666666,0.6041666666666666,0.2604166666666667,1.0,-0.17708333333333334,0.9895833333333334
17,0.0,0.0,0.042105263157894736,-0.042105263157894736,-0.042105263157894736,-0.042105263157894736,0.09473684210526316,-0.031578947368421054,-0.09473684210526316,-0.031578947368421054,0.15789473684210525,0.1368421052631579,-0.15789473684210525,0.1368421052631579,0.2,0.4,-0.18947368421052632,0.3894736842105263,0.23157894736842105,0.5473684210526316,-0.18947368421052632,0.5578947368421052,0.14736842105263157,0.43157894736842106,-0.07368421052631578,0.43157894736842106,0.2,0.6105263157894737,-0.16842105263157894,0.6105263157894737,0.2631578947368421,1.0,-0.17894736842105263,0.9894736842105263
18,0.0,0.0,0.041666666666666664,-0.041666666666666664,-0.03125,-0.041666666666666664,0.09375,-0.03125,-0.09375,-0.03125,0.15625,0.13541666666666666,-0.15625,0.13541666666666666,0.19791666666666666,0.3958333333333333,-0.1875,0.3958333333333333,0.22916666666666666,0.5416666666666666,-0.19791666666666666,0.5416666666666666,0.14583333333333334,0.4270833333333333,-0.07291666666666667,0.4270833333333333,0.19791666666666666,0.6041666666666666,-0.16666666666666666,0.6041666666666666,0.2604166666666667,1.0,-0.17708333333333334,0.9895833333333334
19,0.0,0.0,0.041666666666666664,-0.041666666666666664,-0.03125,-0.041666666666666664,0.09375,-0.03125,-0.09375,-0.03125,0.15625,0.13541666666666666,-0.15625,0.13541666666666666,0.19791666666666666,0.3958333333333333,-0.1875,0.3958333333333333,0.22916666666666666,0.5416666666666666,-0.19791666666666666,0.5520833333333334,0.14583333333333334,0.4270833333333333,-0.07291666666666667,0.4270833333333333,0.19791666666666666,0.6041666666666666,-0.16666666666666666,0.6041666666666666,0.2604166666666667,1.0,-0.17708333333333334,0.9895833333333334
20,0.0,0.0,0.041237113402061855,-0.030927835051546393,-0.030927835051546393,-0.030927835051546393,0.09278350515463918,-0.020618556701030927,-0.09278350515463918,-0.020618556701030927,0.15463917525773196,0.14432989690721648,-0.15463917525773196,0.15463917525773196,0.1958762886597938,0.422680412371134,-0.18556701030927836,0.41237113402061853,0.2268041237113402,0.5773195876288659,-0.1958762886597938,0.5463917525773195,0.14432989690721648,0.44329896907216493,-0.08247422680412371,0.44329896907216493,0.1958762886597938,0.6082474226804123,-0.16494845360824742,0.5979381443298969,0.25773195876288657,1.0,-0.17525773195876287,0.979381443298969
21,0.0,0.0,0.041237113402061855,-0.030927835051546393,-0.030927835051546393,-0.030927835051546393,0.09278350515463918,-0.020618556701030927,-0.09278350515463918,-0.010309278350515464,0.15463917525773196,0.14432989690721648,-0.15463917525773196,0.15463917525773196,0.1958762886597938,0.41237113402061853,-0.18556701030927836,0.41237113402061853,0.2268041237113402,0.5463917525773195,-0.18556701030927836,0.5463917525773195,0.14432989690721648,0.44329896907216493,-0.08247422680412371,0.44329896907216493,0.1958762886597938,0.6082474226804123,-0.16494845360824742,0.6082474226804123,0.25773195876288657,1.0,-0.17525773195876287,0.9896907216494846
22,0.0,0.0,0.041237113402061855,-0.030927835051546393,-0.030927835051546393,-0.030927835051546393,0.09278350515463918,-0.020618556701030927,-0.09278350515463918,-0.010309278350515464,0.15463917525773196,0.14432989690721648,-0.15463917525773196,0.15463917525773196,0.1958762886597938,0.41237113402061853,-0.18556701030927836,0.41237113402061853,0.2268041237113402,0.5567010309278351,-0.18556701030927836,0.5463917525773195,0.14432989690721648,0.44329896907216493,-0.08247422680412371,0.44329896907216493,0.1958762886597938,0.6082474226804123,-0.16494845360824742,0.6082474226804123,0.25773195876288657,1.0,-0.17525773195876287,0.9896907216494846
23,0.0,0.0,0.03125,-0.041666666666666664,-0.041666666666666664,-0.041666666666666664,0.08333333333333333,-0.03125,-0.10416666666666667,-0.03125,0.14583333333333334,0.13541666666666666,-0.16666666666666666,0.13541666666666666,0.1875,0.40625,-0.19791666666666666,0.40625,0.21875,0.5520833333333334,-0.19791666666666666,0.5416666666666666,0.13541666666666666,0.4375,-0.09375,0.4375,0.1875,0.6041666666666666,-0.17708333333333334,0.59375,0.25,1.0,-0.1875,0.9895833333333334
24,0.0,0.0,0.03125,-0.041666666666666664,-0.041666666666666664,-0.041666666666666664,0.09375,-0.03125,-0.10416666666666667,-0.020833333333333332,0.14583333333333334,0.13541666666666666,-0.15625,0.13541666666666666,0.1875,0.40625,-0.1875,0.3958333333333333,0.20833333333333334,0.5416666666666666,-0.19791666666666666,0.5416666666666666,0.15625,0.4270833333333333,-0.07291666666666667,0.4270833333333333,0.1875,0.6041666666666666,-0.16666666666666666,0.6041666666666666,0.25,1.0,-0.1875,0.9791666666666666
